"genus","Species","campaign","observer","site","transect","intercept_cm","family_molecules","new_label","GrowthForm","PlanarArea","BenthicType","ntrans","ntransadded","length","cover"
"Porites","Porites annae",2014,"TB","Lagoon 1",1,6,"Poritidae","Porites","Digitate",2827.43338823081,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites annae",2011,"ahb","Lagoon 1",1,16,"Poritidae","Porites","Digitate",20106.1929829747,"HardCoral",6,6,1099,0.183166666666667
"Porites","Porites annae",2011,"ahb","Lagoon 1",5,6,"Poritidae","Porites","Digitate",2827.43338823081,"HardCoral",6,6,1099,0.183166666666667
"Porites","Porites annae",2014,"TB","Lagoon 1",4,6,"Poritidae","Porites","Digitate",2827.43338823081,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2016,"md","Lagoon 1",4,5,"Poritidae","Porites","EncrustingLongUprights",1963.49540849362,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2016,"jsm","Lagoon 1",2,10,"Poritidae","Porites","EncrustingLongUprights",7853.98163397448,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",4,9,"Poritidae","Porites","EncrustingLongUprights",6361.72512351933,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",2,12,"Poritidae","Porites","EncrustingLongUprights",11309.7335529233,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2015,"TB","Resort",4,5,"Poritidae","Porites","EncrustingLongUprights",1963.49540849362,"HardCoral",5,6,984,0.164
"Porites","Porites cylindrica",2011,"ahb","Lagoon 1",5,9,"Poritidae","Porites","EncrustingLongUprights",6361.72512351933,"HardCoral",6,6,1099,0.183166666666667
"Porites","Porites cylindrica",2014,"jsm","Lagoon 1",5,10,"Poritidae","Porites","EncrustingLongUprights",7853.98163397448,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",2,4,"Poritidae","Porites","EncrustingLongUprights",1256.63706143592,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2011,"ahb","Lagoon 1",4,10,"Poritidae","Porites","EncrustingLongUprights",7853.98163397448,"HardCoral",6,6,1099,0.183166666666667
"Porites","Porites cylindrica",2016,"md","Lagoon 1",5,10,"Poritidae","Porites","EncrustingLongUprights",7853.98163397448,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2017,"ahb","Lagoon 1",5,12,"Poritidae","Porites","EncrustingLongUprights",11309.7335529233,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites cylindrica",2011,"ahb","Lagoon 1",4,8,"Poritidae","Porites","EncrustingLongUprights",5026.54824574367,"HardCoral",6,6,1099,0.183166666666667
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",2,19,"Poritidae","Porites","EncrustingLongUprights",28352.8736986479,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",2,8,"Poritidae","Porites","EncrustingLongUprights",5026.54824574367,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2016,"md","Lagoon 1",4,20,"Poritidae","Porites","EncrustingLongUprights",31415.9265358979,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",3,4,"Poritidae","Porites","EncrustingLongUprights",1256.63706143592,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2015,"TB","Resort",2,2,"Poritidae","Porites","EncrustingLongUprights",314.159265358979,"HardCoral",5,6,984,0.164
"Porites","Porites cylindrica",2011,"ahb","Lagoon 1",4,9,"Poritidae","Porites","EncrustingLongUprights",6361.72512351933,"HardCoral",6,6,1099,0.183166666666667
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",1,32,"Poritidae","Porites","EncrustingLongUprights",80424.7719318987,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2015,"TB","Lagoon 1",4,6,"Poritidae","Porites","EncrustingLongUprights",2827.43338823081,"HardCoral",5,6,1055,0.175833333333333
"Porites","Porites cylindrica",2015,"TB","Lagoon 1",2,3,"Poritidae","Porites","EncrustingLongUprights",706.858347057703,"HardCoral",5,6,1055,0.175833333333333
"Porites","Porites cylindrica",2011,"ahb","Lagoon 2",4,40,"Poritidae","Porites","EncrustingLongUprights",125663.706143592,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites cylindrica",2015,"TB","Lagoon 1",4,3,"Poritidae","Porites","EncrustingLongUprights",706.858347057703,"HardCoral",5,6,1055,0.175833333333333
"Porites","Porites cylindrica",2016,"jsm","Lagoon 1",3,5,"Poritidae","Porites","EncrustingLongUprights",1963.49540849362,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2017,"ahb","Lagoon 1",6,14,"Poritidae","Porites","EncrustingLongUprights",15393.80400259,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",1,3,"Poritidae","Porites","EncrustingLongUprights",706.858347057703,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2016,"jsm","Lagoon 1",3,5,"Poritidae","Porites","EncrustingLongUprights",1963.49540849362,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2017,"ahb","Lagoon 1",5,36,"Poritidae","Porites","EncrustingLongUprights",101787.601976309,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites cylindrica",2017,"ahb","Lagoon 1",2,7,"Poritidae","Porites","EncrustingLongUprights",3848.4510006475,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites cylindrica",2011,"ahb","Lagoon 2",4,70,"Poritidae","Porites","EncrustingLongUprights",384845.10006475,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",4,4,"Poritidae","Porites","EncrustingLongUprights",1256.63706143592,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2016,"md","Lagoon 1",5,30,"Poritidae","Porites","EncrustingLongUprights",70685.8347057704,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2011,"ahb","Lagoon 1",5,9,"Poritidae","Porites","EncrustingLongUprights",6361.72512351933,"HardCoral",6,6,1099,0.183166666666667
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",4,4,"Poritidae","Porites","EncrustingLongUprights",1256.63706143592,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2016,"md","Lagoon 1",4,5,"Poritidae","Porites","EncrustingLongUprights",1963.49540849362,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2011,"ahb","Lagoon 1",5,10,"Poritidae","Porites","EncrustingLongUprights",7853.98163397448,"HardCoral",6,6,1099,0.183166666666667
"Porites","Porites cylindrica",2016,"jsm","Lagoon 1",1,10,"Poritidae","Porites","EncrustingLongUprights",7853.98163397448,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2016,"md","Lagoon 1",4,15,"Poritidae","Porites","EncrustingLongUprights",17671.4586764426,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2015,"TB","Lagoon 1",3,4,"Poritidae","Porites","EncrustingLongUprights",1256.63706143592,"HardCoral",5,6,1055,0.175833333333333
"Porites","Porites cylindrica",2016,"md","Lagoon 1",5,5,"Poritidae","Porites","EncrustingLongUprights",1963.49540849362,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",4,6,"Poritidae","Porites","EncrustingLongUprights",2827.43338823081,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2015,"TB","Lagoon 1",5,10,"Poritidae","Porites","EncrustingLongUprights",7853.98163397448,"HardCoral",5,6,1055,0.175833333333333
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",1,3,"Poritidae","Porites","EncrustingLongUprights",706.858347057703,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2014,"TB","Lagoon 1",1,8,"Poritidae","Porites","EncrustingLongUprights",5026.54824574367,"HardCoral",6,6,1432,0.238666666666667
"Porites","Porites cylindrica",2016,"md","Lagoon 1",4,10,"Poritidae","Porites","EncrustingLongUprights",7853.98163397448,"HardCoral",6,6,1175,0.195833333333333
"Porites","Porites cylindrica",2011,"ahb","Lagoon 2",1,55,"Poritidae","Porites","EncrustingLongUprights",237582.944427728,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites evermanni",2016,"jsm","Osprey",2,20,"Poritidae","Porites","Columnar",31415.9265358979,"HardCoral",6,6,110,0.0183333333333333
"Porites","Porites lichen",2015,"TB","Horseshoe",2,6,"Poritidae","Porites","Laminar",2827.43338823081,"HardCoral",5,6,1355,0.225833333333333
"Porites","Porites lichen",2015,"TB","Horseshoe",2,7,"Poritidae","Porites","Laminar",3848.4510006475,"HardCoral",5,6,1355,0.225833333333333
"Porites","Porites lichen",2015,"TB","Horseshoe",2,18,"Poritidae","Porites","Laminar",25446.9004940773,"HardCoral",5,6,1355,0.225833333333333
"Porites","Porites lichen",2015,"TB","Horseshoe",2,16,"Poritidae","Porites","Laminar",20106.1929829747,"HardCoral",5,6,1355,0.225833333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",4,5,"Poritidae","Porites","Laminar",1963.49540849362,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",5,16,"Poritidae","Porites","Laminar",20106.1929829747,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",5,12,"Poritidae","Porites","Laminar",11309.7335529233,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2011,"ahb","Horseshoe",3,18,"Poritidae","Porites","Laminar",25446.9004940773,"HardCoral",6,6,2096,0.349333333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",5,80,"Poritidae","Porites","Laminar",502654.824574367,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",5,30,"Poritidae","Porites","Laminar",70685.8347057704,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2015,"TB","Horseshoe",5,14,"Poritidae","Porites","Laminar",15393.80400259,"HardCoral",5,6,1355,0.225833333333333
"Porites","Porites lichen",2015,"TB","Horseshoe",4,6,"Poritidae","Porites","Laminar",2827.43338823081,"HardCoral",5,6,1355,0.225833333333333
"Porites","Porites lichen",2011,"ahb","Horseshoe",4,25,"Poritidae","Porites","Laminar",49087.3852123405,"HardCoral",6,6,2096,0.349333333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",2,11,"Poritidae","Porites","Laminar",9503.31777710913,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",5,25,"Poritidae","Porites","Laminar",49087.3852123405,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",5,24,"Poritidae","Porites","Laminar",45238.934211693,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",5,8,"Poritidae","Porites","Laminar",5026.54824574367,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2015,"TB","Horseshoe",2,5,"Poritidae","Porites","Laminar",1963.49540849362,"HardCoral",5,6,1355,0.225833333333333
"Porites","Porites lichen",2015,"TB","Horseshoe",5,6,"Poritidae","Porites","Laminar",2827.43338823081,"HardCoral",5,6,1355,0.225833333333333
"Porites","Porites lichen",2015,"TB","Horseshoe",5,30,"Poritidae","Porites","Laminar",70685.8347057704,"HardCoral",5,6,1355,0.225833333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",6,12,"Poritidae","Porites","Laminar",11309.7335529233,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2011,"ahb","Lagoon 2",5,11,"Poritidae","Porites","Laminar",9503.31777710913,"HardCoral",6,6,1904,0.317333333333333
"Porites","Porites lichen",2011,"ahb","Horseshoe",6,22,"Poritidae","Porites","Laminar",38013.2711084365,"HardCoral",6,6,2096,0.349333333333333
"Porites","Porites lobata",2017,"ahb","Gnarly Tree",4,3,"Poritidae","Porites","Massive",706.858347057703,"HardCoral",6,6,166,0.0276666666666667
"Porites","Porites lobata",2017,"ahb","Lagoon 1",5,5,"Poritidae","Porites","Massive",1963.49540849362,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lobata",2017,"ahb","Gnarly Tree",3,3,"Poritidae","Porites","Massive",706.858347057703,"HardCoral",6,6,166,0.0276666666666667
"Porites","Porites lobata",2017,"ahb","Washing Machine",2,6,"Poritidae","Porites","Massive",2827.43338823081,"HardCoral",5,6,181,0.0301666666666667
"Porites","Porites lobata",2017,"ahb","Gnarly Tree",1,5,"Poritidae","Porites","Massive",1963.49540849362,"HardCoral",6,6,166,0.0276666666666667
"Porites","Porites lobata",2017,"ahb","No Mans Land",6,5,"Poritidae","Porites","Massive",1963.49540849362,"HardCoral",6,6,179,0.0298333333333333
"Porites","Porites lobata",2017,"ahb","Washing Machine",4,8,"Poritidae","Porites","Massive",5026.54824574367,"HardCoral",5,6,181,0.0301666666666667
"Porites","Porites lobata",2017,"ahb","Washing Machine",3,4,"Poritidae","Porites","Massive",1256.63706143592,"HardCoral",5,6,181,0.0301666666666667
"Porites","Porites lobata",2017,"ahb","Trimodal",5,6,"Poritidae","Porites","Massive",2827.43338823081,"HardCoral",6,6,99,0.0165
"Porites","Porites lobata",2017,"ahb","Washing Machine",4,7,"Poritidae","Porites","Massive",3848.4510006475,"HardCoral",5,6,181,0.0301666666666667
"Porites","Porites lobata",2017,"ahb","Lagoon 1",6,3,"Poritidae","Porites","Massive",706.858347057703,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lobata",2014,"jsm","Horseshoe",6,40,"Poritidae","Porites","Massive",125663.706143592,"HardCoral",6,6,1981,0.330166666666667
"Porites","Porites lobata",2014,"jsm","Horseshoe",6,50,"Poritidae","Porites","Massive",196349.540849362,"HardCoral",6,6,1981,0.330166666666667
"Porites","Porites lobata",2017,"ahb","Gnarly Tree",4,3,"Poritidae","Porites","Massive",706.858347057703,"HardCoral",6,6,166,0.0276666666666667
"Porites","Porites lobata",2014,"jsm","Horseshoe",6,50,"Poritidae","Porites","Massive",196349.540849362,"HardCoral",6,6,1981,0.330166666666667
"Porites","Porites lobata",2017,"ahb","Mermaid Cove",4,6,"Poritidae","Porites","Massive",2827.43338823081,"HardCoral",6,6,71,0.0118333333333333
"Porites","Porites lutea",2017,"ahb","Horseshoe",1,40,"Poritidae","Porites","Massive",125663.706143592,"HardCoral",8,8,727,0.090875
"Porites","Porites lutea",2017,"ahb","Horseshoe",5,10,"Poritidae","Porites","Massive",7853.98163397448,"HardCoral",8,8,727,0.090875
"Porites","Porites lutea",2017,"ahb","Vickies",6,16,"Poritidae","Porites","Massive",20106.1929829747,"HardCoral",6,6,431,0.0718333333333333
"Porites","Porites lutea",2017,"ahb","North of Paradise",6,11,"Poritidae","Porites","Massive",9503.31777710913,"HardCoral",6,6,179,0.0298333333333333
"Porites","Porites lutea",2017,"ahb","Lagoon 1",5,15,"Poritidae","Porites","Massive",17671.4586764426,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lutea",2017,"ahb","Vickies",4,13,"Poritidae","Porites","Massive",13273.2289614169,"HardCoral",6,6,431,0.0718333333333333
"Porites","Porites lutea",2017,"ahb","Vickies",6,5,"Poritidae","Porites","Massive",1963.49540849362,"HardCoral",6,6,431,0.0718333333333333
"Porites","Porites lutea",2017,"ahb","Lagoon 1",1,6,"Poritidae","Porites","Massive",2827.43338823081,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lutea",2017,"ahb","Vickies",6,102,"Poritidae","Porites","Massive",817128.249198705,"HardCoral",6,6,431,0.0718333333333333
"Porites","Porites lutea",2017,"ahb","Lagoon 2",5,11,"Poritidae","Porites","Massive",9503.31777710913,"HardCoral",8,8,380,0.0475
"Porites","Porites lutea",2017,"ahb","Lagoon 1",5,4,"Poritidae","Porites","Massive",1256.63706143592,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lutea",2017,"ahb","Vickies",4,3,"Poritidae","Porites","Massive",706.858347057703,"HardCoral",6,6,431,0.0718333333333333
"Porites","Porites lutea",2017,"ahb","Horseshoe",5,12,"Poritidae","Porites","Massive",11309.7335529233,"HardCoral",8,8,727,0.090875
"Porites","Porites lutea",2017,"ahb","Horseshoe",4,49,"Poritidae","Porites","Massive",188574.099031727,"HardCoral",8,8,727,0.090875
"Porites","Porites lutea",2017,"ahb","North of Paradise",6,5,"Poritidae","Porites","Massive",1963.49540849362,"HardCoral",6,6,179,0.0298333333333333
"Porites","Porites lutea",2017,"ahb","Lagoon 2",2,10,"Poritidae","Porites","Massive",7853.98163397448,"HardCoral",8,8,380,0.0475
"Porites","Porites lutea",2017,"ahb","North Reef",5,10,"Poritidae","Porites","Massive",7853.98163397448,"HardCoral",5,6,176,0.0293333333333333
"Porites","Porites lutea",2017,"ahb","Horseshoe",5,8,"Poritidae","Porites","Massive",5026.54824574367,"HardCoral",8,8,727,0.090875
"Porites","Porites lutea",2017,"ahb","Lagoon 1",5,6,"Poritidae","Porites","Massive",2827.43338823081,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lutea",2017,"ahb","Horseshoe",5,42,"Poritidae","Porites","Massive",138544.23602331,"HardCoral",8,8,727,0.090875
"Porites","Porites lutea",2017,"ahb","Osprey",5,8,"Poritidae","Porites","Massive",5026.54824574367,"HardCoral",6,6,173,0.0288333333333333
"Porites","Porites lutea",2017,"ahb","Lagoon 1",1,11,"Poritidae","Porites","Massive",9503.31777710913,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lutea",2017,"ahb","North Reef",5,5,"Poritidae","Porites","Massive",1963.49540849362,"HardCoral",5,6,176,0.0293333333333333
"Porites","Porites lutea",2017,"ahb","North Reef",4,7,"Poritidae","Porites","Massive",3848.4510006475,"HardCoral",5,6,176,0.0293333333333333
"Porites","Porites lutea",2017,"ahb","Resort",1,110,"Poritidae","Porites","Massive",950331.777710913,"HardCoral",6,6,1394,0.232333333333333
"Porites","Porites lutea",2017,"ahb","Osprey",3,58,"Poritidae","Porites","Massive",264207.942166902,"HardCoral",6,6,173,0.0288333333333333
"Porites","Porites lutea",2017,"ahb","Osprey",5,12,"Poritidae","Porites","Massive",11309.7335529233,"HardCoral",6,6,173,0.0288333333333333
"Porites","Porites lutea",2017,"ahb","Lagoon 1",4,35,"Poritidae","Porites","Massive",96211.2750161874,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lutea",2017,"ahb","Vickies",4,12,"Poritidae","Porites","Massive",11309.7335529233,"HardCoral",6,6,431,0.0718333333333333
"Porites","Porites lutea",2017,"ahb","Lagoon 1",6,2,"Poritidae","Porites","Massive",314.159265358979,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lutea",2017,"ahb","Horseshoe",4,30,"Poritidae","Porites","Massive",70685.8347057704,"HardCoral",8,8,727,0.090875
"Porites","Porites lutea",2017,"ahb","Lagoon 2",4,22,"Poritidae","Porites","Massive",38013.2711084365,"HardCoral",8,8,380,0.0475
"Porites","Porites lutea",2017,"ahb","Lagoon 1",3,7,"Poritidae","Porites","Massive",3848.4510006475,"HardCoral",6,6,853,0.142166666666667
"Porites","Porites lutea",2017,"ahb","North of Paradise",5,13,"Poritidae","Porites","Massive",13273.2289614169,"HardCoral",6,6,179,0.0298333333333333
"Porites","Porites lutea",2017,"ahb","Resort",1,11,"Poritidae","Porites","Massive",9503.31777710913,"HardCoral",6,6,1394,0.232333333333333
"Porites","Porites lutea",2017,"ahb","Resort",1,12,"Poritidae","Porites","Massive",11309.7335529233,"HardCoral",6,6,1394,0.232333333333333
"Porites","Porites lutea",2017,"ahb","Resort",1,16,"Poritidae","Porites","Massive",20106.1929829747,"HardCoral",6,6,1394,0.232333333333333
"Porites","Porites lutea",2017,"ahb","Horseshoe",3,25,"Poritidae","Porites","Massive",49087.3852123405,"HardCoral",8,8,727,0.090875
"Porites","Porites lutea",2017,"ahb","Resort",2,120,"Poritidae","Porites","Massive",1130973.35529233,"HardCoral",6,6,1394,0.232333333333333
"Porites","Porites lutea",2017,"ahb","Resort",2,12,"Poritidae","Porites","Massive",11309.7335529233,"HardCoral",6,6,1394,0.232333333333333
"Porites","Porites lutea",2017,"ahb","Resort",6,50,"Poritidae","Porites","Massive",196349.540849362,"HardCoral",6,6,1394,0.232333333333333
"Porites","Porites lutea",2017,"ahb","Resort",2,70,"Poritidae","Porites","Massive",384845.10006475,"HardCoral",6,6,1394,0.232333333333333
