"","campaign","observer","site","transect","species","intercept_cm","GrowthForm","ln_area_cm2","ColonySA","ColonySAlwr","ColonySAupr","ColonyVol","ColonyVollwr","ColonyVolupr","Convexity","Convexitylwr","Convexityupr","ConvexSA","ConvexSAlwr","ConvexSAupr","ConvexVol","ConvexVollwr","ConvexVolupr","FracDim","FracDimlwr","FracDimupr","Packing","Packinglwr","Packingupr","Sphericity","Sphericitylwr","Sphericityupr","Vsa","Vsalwr","Vsaupr"
"3720",2017,"ahb","Easter Point",6,"Favites pentagona",3,"Submassive",1.95571902718882,7.7564059222948,6.91581757183767,8.59699427275193,9.32966107142785,8.87224465393846,9.78707748891723,-0.00947249460342581,-1.1876826343083,1.16873764510145,7.68583659917438,7.07920780549662,8.29246539285215,10.4210369898015,9.26425593393752,11.5778180456656,1.97852306260401,1.54908397057175,2.40796215463628,0.0705693224955576,-0.469729602188982,0.610868247180097,-0.454755301038552,-2.98650972545954,2.07699912338244,1.61868545670932,0.325093784328038,2.9122771290906
"3721",2017,"ahb","Easter Point",6,"Pocillopora damicornis",9,NA,4.15288073022646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3722",2017,"ahb","Gnarly Tree",1,"Leptoria phrygia",7,"Massive",3.65026855498628,7.98685340634702,7.55567019735679,8.41803661533725,10.3997565457082,9.92945893764628,10.8700541537701,1.33713248889876,0.125743064927449,2.54852191287006,7.99723556397917,7.68606286002532,8.30840826793302,10.9219285374553,10.3285529957941,11.5153040791164,1.86220113914039,1.6419186124225,2.08248366585829,-0.0103821576618123,-0.287530685871557,0.266766370547933,2.08668441945796,0.788010703002819,3.3853581359131,0.0755673583807215,-0.587985744772647,0.73912046153409
"3723",2017,"ahb","Gnarly Tree",1,"Cyphastrea microphthalma",8,"Massive",3.91730900985738,8.09624640251499,7.65433257677417,8.5381602282558,10.5519758375031,10.0763604473319,11.0275912276744,1.30367142686418,0.0785844954085473,2.52875835831981,8.10847451006999,7.78955782406918,8.42739119607081,11.0892529883735,10.4811104395701,11.6973955371768,1.85388878286915,1.62812420740312,2.07965335833517,-0.0122281075864978,-0.296273877101562,0.271817661928567,2.11369660871312,0.782703521640623,3.44468969578563,0.0623816815203922,-0.617684898723782,0.742448261764566
"3724",2017,"ahb","Gnarly Tree",1,"Montipora millepora",6,NA,3.34194265444484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3725",2017,"ahb","Gnarly Tree",1,"Dipsastraea pallida",13,"Massive",4.88833205770812,8.49402553528278,8.0125675175543,8.97548355301125,11.1054816377077,10.6096848915593,11.6012783838561,1.18199899166398,-0.0950709411358315,2.45906892446379,8.51296595884675,8.16551135000964,8.86042056768386,11.6976847647084,11.0351232221897,12.3602463072271,1.82366306472759,1.57769618465778,2.0696299447974,-0.018940423602111,-0.328403728819199,0.290522881614977,2.21191939803668,0.761823800240051,3.66201499583332,0.0144354025977023,-0.726486217355813,0.755357022551218
"3726",2017,"ahb","Gnarly Tree",1,"Porites lobata",5,"Massive",2.97731368802997,7.71117776305282,7.30670738171926,8.11564814438638,10.0161565652951,9.55877842060312,10.4735347099871,1.42145598423044,0.243344427340372,2.59956754112051,7.71690803756358,7.42501322439691,8.00880285073025,10.5002628251926,9.94364831283309,11.056877337552,1.88314867913507,1.6765131800595,2.08978417821065,-0.0057302745358104,-0.26570879075296,0.254248241681339,2.01861239555737,0.800394611630687,3.23683017948406,0.108795902054207,-0.513648504572926,0.731240308681339
"3727",2017,"ahb","Gnarly Tree",1,"Lobophyllia recta",13,"Massive",4.88833205770812,8.49402553528278,8.0125675175543,8.97548355301125,11.1054816377077,10.6096848915593,11.6012783838561,1.18199899166398,-0.0950709411358315,2.45906892446379,8.51296595884675,8.16551135000964,8.86042056768386,11.6976847647084,11.0351232221897,12.3602463072271,1.82366306472759,1.57769618465778,2.0696299447974,-0.018940423602111,-0.328403728819199,0.290522881614977,2.21191939803668,0.761823800240051,3.66201499583332,0.0144354025977023,-0.726486217355813,0.755357022551218
"3728",2017,"ahb","Gnarly Tree",2,"Favites flexuosa",13,"Massive",4.88833205770812,8.49402553528278,8.0125675175543,8.97548355301125,11.1054816377077,10.6096848915593,11.6012783838561,1.18199899166398,-0.0950709411358315,2.45906892446379,8.51296595884675,8.16551135000964,8.86042056768386,11.6976847647084,11.0351232221897,12.3602463072271,1.82366306472759,1.57769618465778,2.0696299447974,-0.018940423602111,-0.328403728819199,0.290522881614977,2.21191939803668,0.761823800240051,3.66201499583332,0.0144354025977023,-0.726486217355813,0.755357022551218
"3729",2017,"ahb","Gnarly Tree",2,"Seriatopora hystrix",3,NA,1.95571902718882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3730",2017,"ahb","Gnarly Tree",3,"Dipsastraea pallida",8,"Massive",3.91730900985738,8.09624640251499,7.65433257677417,8.5381602282558,10.5519758375031,10.0763604473319,11.0275912276744,1.30367142686418,0.0785844954085473,2.52875835831981,8.10847451006999,7.78955782406918,8.42739119607081,11.0892529883735,10.4811104395701,11.6973955371768,1.85388878286915,1.62812420740312,2.07965335833517,-0.0122281075864978,-0.296273877101562,0.271817661928567,2.11369660871312,0.782703521640623,3.44468969578563,0.0623816815203922,-0.617684898723782,0.742448261764566
"3731",2017,"ahb","Gnarly Tree",3,"Porites lobata",3,"Massive",1.95571902718882,7.29268199291733,6.92767261647316,7.65769136936151,9.43382376538353,8.9946289856376,9.87301854512946,1.54946521166041,0.418190244219801,2.68074017910102,7.29135036893679,7.02793344483478,7.55476729303881,9.86014346287084,9.35783346576734,10.3624534599743,1.91494857548342,1.72847288245459,2.10142426851224,0.00133162396248682,-0.233282826125137,0.235946074050111,1.91527408925458,0.815908266179424,3.01463991232973,0.159239259359718,-0.402478125198957,0.720956643918392
"3732",2017,"ahb","Gnarly Tree",3,"Goniastrea retiformis",7,"Massive",3.65026855498628,7.98685340634702,7.55567019735679,8.41803661533725,10.3997565457082,9.92945893764628,10.8700541537701,1.33713248889876,0.125743064927449,2.54852191287006,7.99723556397917,7.68606286002532,8.30840826793302,10.9219285374553,10.3285529957941,11.5153040791164,1.86220113914039,1.6419186124225,2.08248366585829,-0.0103821576618123,-0.287530685871557,0.266766370547933,2.08668441945796,0.788010703002819,3.3853581359131,0.0755673583807215,-0.587985744772647,0.73912046153409
"3733",2017,"ahb","Gnarly Tree",3,"Favities magnistellata",6,"Massive",3.34194265444484,7.86054784686654,7.44166522546767,8.27943046826541,10.2240035863107,9.75971290891012,10.6882942637112,1.37576675534301,0.179849943073248,2.57168356761276,7.86879866386496,7.56650294542728,8.17109438230263,10.7287351052584,10.1522870961927,11.3051831143242,1.87179861654954,1.65780020400456,2.08579702909451,-0.00825081702596073,-0.27749298507144,0.260991351019518,2.05549604546528,0.793870269349155,3.31712182158141,0.090791589833487,-0.553831988939811,0.735415168606785
"3734",2017,"ahb","Gnarly Tree",4,"Cyphastrea microphthalma",5,"Massive",2.97731368802997,7.71117776305282,7.30670738171926,8.11564814438638,10.0161565652951,9.55877842060312,10.4735347099871,1.42145598423044,0.243344427340372,2.59956754112051,7.71690803756358,7.42501322439691,8.00880285073025,10.5002628251926,9.94364831283309,11.056877337552,1.88314867913507,1.6765131800595,2.08978417821065,-0.0057302745358104,-0.26570879075296,0.254248241681339,2.01861239555737,0.800394611630687,3.23683017948406,0.108795902054207,-0.513648504572926,0.731240308681339
"3735",2017,"ahb","Gnarly Tree",4,"Porites lobata",3,"Massive",1.95571902718882,7.29268199291733,6.92767261647316,7.65769136936151,9.43382376538353,8.9946289856376,9.87301854512946,1.54946521166041,0.418190244219801,2.68074017910102,7.29135036893679,7.02793344483478,7.55476729303881,9.86014346287084,9.35783346576734,10.3624534599743,1.91494857548342,1.72847288245459,2.10142426851224,0.00133162396248682,-0.233282826125137,0.235946074050111,1.91527408925458,0.815908266179424,3.01463991232973,0.159239259359718,-0.402478125198957,0.720956643918392
"3736",2017,"ahb","Gnarly Tree",4,"Porites lobata",3,"Massive",1.95571902718882,7.29268199291733,6.92767261647316,7.65769136936151,9.43382376538353,8.9946289856376,9.87301854512946,1.54946521166041,0.418190244219801,2.68074017910102,7.29135036893679,7.02793344483478,7.55476729303881,9.86014346287084,9.35783346576734,10.3624534599743,1.91494857548342,1.72847288245459,2.10142426851224,0.00133162396248682,-0.233282826125137,0.235946074050111,1.91527408925458,0.815908266179424,3.01463991232973,0.159239259359718,-0.402478125198957,0.720956643918392
"3737",2017,"ahb","Gnarly Tree",4,"Favites pentagona",7,"Submassive",3.65026855498628,8.55720957071102,7.51833378375382,9.59608535766822,10.2955938517525,9.80828298186667,10.7829047216383,-0.221805217365081,-1.47701728701324,1.03340685228307,8.48423743648376,7.73451021854152,9.23396465442601,11.6180602720049,10.1884046872061,13.0477158568038,1.93417025379431,1.40343023765848,2.46491026993014,0.0729721334504813,-0.594778579807123,0.740722846708086,-0.668904266882714,-3.79787740649664,2.46006887273121,1.86521787532908,0.266479246705977,3.46395650395218
"3738",2017,"ahb","Gnarly Tree",4,"Goniastrea retiformis",5,"Massive",2.97731368802997,7.71117776305282,7.30670738171926,8.11564814438638,10.0161565652951,9.55877842060312,10.4735347099871,1.42145598423044,0.243344427340372,2.59956754112051,7.71690803756358,7.42501322439691,8.00880285073025,10.5002628251926,9.94364831283309,11.056877337552,1.88314867913507,1.6765131800595,2.08978417821065,-0.0057302745358104,-0.26570879075296,0.254248241681339,2.01861239555737,0.800394611630687,3.23683017948406,0.108795902054207,-0.513648504572926,0.731240308681339
"3739",2017,"ahb","Gnarly Tree",4,"Goniastrea retiformis",8,"Massive",3.91730900985738,8.09624640251499,7.65433257677417,8.5381602282558,10.5519758375031,10.0763604473319,11.0275912276744,1.30367142686418,0.0785844954085473,2.52875835831981,8.10847451006999,7.78955782406918,8.42739119607081,11.0892529883735,10.4811104395701,11.6973955371768,1.85388878286915,1.62812420740312,2.07965335833517,-0.0122281075864978,-0.296273877101562,0.271817661928567,2.11369660871312,0.782703521640623,3.44468969578563,0.0623816815203922,-0.617684898723782,0.742448261764566
"3740",2017,"ahb","Gnarly Tree",4,"Leptastrea inaequalis",6,"Massive",3.34194265444484,7.86054784686654,7.44166522546767,8.27943046826541,10.2240035863107,9.75971290891012,10.6882942637112,1.37576675534301,0.179849943073248,2.57168356761276,7.86879866386496,7.56650294542728,8.17109438230263,10.7287351052584,10.1522870961927,11.3051831143242,1.87179861654954,1.65780020400456,2.08579702909451,-0.00825081702596073,-0.27749298507144,0.260991351019518,2.05549604546528,0.793870269349155,3.31712182158141,0.090791589833487,-0.553831988939811,0.735415168606785
"3741",2017,"ahb","Gnarly Tree",5,"Favites halicora",6,"Massive",3.34194265444484,7.86054784686654,7.44166522546767,8.27943046826541,10.2240035863107,9.75971290891012,10.6882942637112,1.37576675534301,0.179849943073248,2.57168356761276,7.86879866386496,7.56650294542728,8.17109438230263,10.7287351052584,10.1522870961927,11.3051831143242,1.87179861654954,1.65780020400456,2.08579702909451,-0.00825081702596073,-0.27749298507144,0.260991351019518,2.05549604546528,0.793870269349155,3.31712182158141,0.090791589833487,-0.553831988939811,0.735415168606785
"3742",2017,"ahb","Gnarly Tree",5,"Montipora millepora",3,NA,1.95571902718882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3743",2017,"ahb","Gnarly Tree",5,"Hydnophora microconos",9,"Massive",4.15288073022646,8.19274824646239,7.74131319871612,8.64418329420866,10.6862572161759,10.2058649173667,11.1666495149852,1.27415350250075,0.0367622418202083,2.51154476318129,8.2066047724503,7.88081689032077,8.53239265457983,11.2368594953412,10.6156142557397,11.8581047349427,1.84655597605497,1.61592720644346,2.07718474566649,-0.0138565260210126,-0.304022182884542,0.276309130842516,2.13752561206337,0.77785571079865,3.49719551332809,0.0507498387581493,-0.643969066242191,0.74546874375849
"3745",2017,"ahb","Gnarly Tree",5,"Goniopora lobata",4,NA,2.53099475398076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3746",2017,"ahb","Gnarly Tree",6,"Goniopora lobata",4,NA,2.53099475398076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3747",2017,"ahb","Gnarly Tree",6,"Leptoria phrygia",9,"Massive",4.15288073022646,8.19274824646239,7.74131319871612,8.64418329420866,10.6862572161759,10.2058649173667,11.1666495149852,1.27415350250075,0.0367622418202083,2.51154476318129,8.2066047724503,7.88081689032077,8.53239265457983,11.2368594953412,10.6156142557397,11.8581047349427,1.84655597605497,1.61592720644346,2.07718474566649,-0.0138565260210126,-0.304022182884542,0.276309130842516,2.13752561206337,0.77785571079865,3.49719551332809,0.0507498387581493,-0.643969066242191,0.74546874375849
"3748",2017,"ahb","Horseshoe",1,"Diploastrea heliopora",55,"Massive",7.77310170819562,9.675770059623,9.07334504697217,10.2781950722738,12.7498676667861,12.1875423671871,13.3121929663851,0.820527707183818,-0.627906027303855,2.26896144167149,9.71465180749436,9.27989874613329,10.1494048688554,13.5052479596792,12.6762169103741,14.3342790089843,1.73386680855019,1.42610040861185,2.04163320848854,-0.0388817479292541,-0.426098137927175,0.348334642068667,2.50372516130255,0.689291032717269,4.31815928988784,-0.128006087947892,-1.05508529285897,0.799073116963183
"3749",2017,"ahb","Horseshoe",1,"Diploastrea heliopora",35,"Massive",6.86913190738486,9.30545925782414,8.7413793897814,9.86953912586689,12.2345837823655,11.6940338297056,12.7751337350253,0.933798146289804,-0.458546795626608,2.32614308820622,9.33809220348733,8.93101174644483,9.74517266052982,12.9388309700126,12.1625688376725,13.7150931023528,1.76200531305662,1.47382864937311,2.05018197674012,-0.0326329457148852,-0.395202503065937,0.329936611636167,2.4122850708779,0.713342061654189,4.11122808010161,-0.0833707023066402,-0.951440096155849,0.784698691542569
"3750",2017,"ahb","Horseshoe",1,"Porites lutea",40,"Massive",7.13619438406823,9.4148612752171,8.83948783062102,9.99023471981318,12.3868156271074,11.8399121907642,12.9337190634506,0.900334324848506,-0.508375877718659,2.30904452741567,9.44934032303162,9.03410961180451,9.86457103425874,13.1061692195429,12.3143653593133,13.8979730797725,1.75369227129691,1.45974595441964,2.04763858817419,-0.0344790478680513,-0.404307696145467,0.335349600409364,2.43929948772574,0.706341538381937,4.17225743706954,-0.0965574665396698,-0.982006683191385,0.788891750112045
"3755",2017,"ahb","Horseshoe",2,"Porites lutea",28,"Massive",6.42284428506683,9.12263774420137,8.57735850453981,9.66791698386293,11.980189421635,11.4500985919821,12.5102802512879,0.989719477845561,-0.375684925191846,2.35512388088297,9.15218567189457,8.75867309562162,9.54569824816753,12.6591923235312,11.9088027966559,13.4095818504065,1.77589722212315,1.49732540815861,2.05446903608769,-0.0295479277418456,-0.380033140488047,0.320937285004355,2.36714132768696,0.724823626273039,4.00945902910088,-0.0613343244196618,-0.900471201780617,0.777802552941293
"3756",2017,"ahb","Horseshoe",2,"Porites lutea",6,"Massive",3.34194265444484,7.86054784686654,7.44166522546767,8.27943046826541,10.2240035863107,9.75971290891012,10.6882942637112,1.37576675534301,0.179849943073248,2.57168356761276,7.86879866386496,7.56650294542728,8.17109438230263,10.7287351052584,10.1522870961927,11.3051831143242,1.87179861654954,1.65780020400456,2.08579702909451,-0.00825081702596073,-0.27749298507144,0.260991351019518,2.05549604546528,0.793870269349155,3.31712182158141,0.090791589833487,-0.553831988939811,0.735415168606785
"3757",2017,"ahb","Horseshoe",2,"Porites lutea",11,"Massive",4.55422419970315,8.3571584091087,7.88939234166941,8.824924476548,10.9150323608249,10.4263233967864,11.4037413248634,1.22386382359868,-0.0349494475891774,2.48267709478653,8.3737892710933,8.03621575480584,8.71136278738076,11.4883366570776,10.8446173798648,12.1320559342905,1.83406307528067,1.59509112762592,2.07303502293542,-0.0166308620204443,-0.317293490885006,0.284031766844117,2.1781230779382,0.769266043232206,3.5869801126442,0.0309326717259949,-0.688918238809399,0.750783582261388
"3759",2017,"ahb","Horseshoe",3,"Porites lutea",17,"Massive",5.42486190787299,8.71381473490579,8.21020441321622,9.21742505659537,11.4113161744949,10.9038416182763,11.9187907307135,1.1147700071701,-0.192379550470892,2.42191956481109,8.73646398691676,8.37302268801691,9.0999052858166,12.0338681442019,11.3408215663481,12.7269147220557,1.80696212229217,1.54967809121223,2.06424615337211,-0.022649252052772,-0.346351234266703,0.301052730161159,2.26619149647471,0.749375733529299,3.78300725942012,-0.012056872640556,-0.787068943541382,0.76295519826027
"3760",2017,"ahb","Horseshoe",3,"Porites lutea",25,"Massive",6.19618747571759,9.02978788934117,8.49401988530505,9.56555589337729,11.8509897503107,11.3261318490898,12.3758476515316,1.01812033404488,-0.333805127041209,2.37004579513096,9.05776902401818,8.67112043698645,9.4444176110499,12.517171796381,11.7798712174828,13.2544723752791,1.78295252822471,1.50923980657196,2.05666524987745,-0.0279811347240999,-0.372352878995452,0.316390609547252,2.34421410254772,0.730543137509958,3.95788506758549,-0.0501426738972161,-0.874642594664101,0.774357246869669
"3765",2017,"ahb","Horseshoe",3,"Lobophyllia recta",19,"Massive",5.64731441070522,8.80494229758773,8.29209294907951,9.31779164609596,11.5381192929793,11.0257009883353,12.0505375976232,1.08689596463745,-0.232987667033663,2.40677959630856,8.82912927983002,8.45902043707151,9.19923812258853,12.1732543016654,11.4674933777317,12.8790152255991,1.80003768659997,1.53803362902179,2.06204174417814,-0.0241869822856218,-0.353827467278631,0.305453502707387,2.28869343952184,0.744050801492152,3.83333607755153,-0.023040926800189,-0.81227104883986,0.766189195239482
