"campaign","observer","site","transect","species","intercept_cm","genus"
2017,"ahb","North of Paradise",4,"Favites pentagona",8,"Favites"
2017,"ahb","North of Paradise",4,"Goniastrea favulus",14,"Goniastrea"
2017,"ahb","North of Paradise",5,"Porites lutea",13,"Porites"
2017,"ahb","North of Paradise",5,"Acanthastrea echinata",8,"Acanthastrea"
2017,"ahb","North of Paradise",6,"Porites lutea",5,"Porites"
2017,"ahb","North of Paradise",6,"Porites lutea",11,"Porites"
2017,"ahb","Southeast",1,"Dipsastraea truncata",9,"Dipsastraea"
2017,"ahb","Southeast",1,"Montipora monasteriata",7,"Montipora"
2017,"ahb","Southeast",1,"Leptastrea transversa",9,"Leptastrea"
2017,"ahb","Southeast",1,"Favites pentagona",5,"Favites"
2017,"ahb","Southeast",2,"Leptoria phrygia",13,"Leptoria"
2017,"ahb","Southeast",2,"Dipsastraea pallida",8,"Dipsastraea"
2017,"ahb","Southeast",3,"Favites pentagona",8,"Favites"
2017,"ahb","Southeast",3,"Hydnophora microconos",9,"Hydnophora"
2017,"ahb","Southeast",3,"soft",76,"soft"
2017,"ahb","Southeast",4,"soft",5,"soft"
2017,"ahb","Southeast",4,"Lobophyllia recta",15,"Lobophyllia"
2017,"ahb","Southeast",5,"Platygyra verweyi",7,"Platygyra"
2017,"ahb","Southeast",6,"Pocillopora damicornis",8,"Pocillopora"
2017,"ahb","No Mans Land",1,"Favites abdita",34,"Favites"
2017,"ahb","No Mans Land",1,"Goniastrea retiformis",2,"Goniastrea"
2017,"ahb","No Mans Land",1,"Goniastrea retiformis",6,"Goniastrea"
2017,"ahb","No Mans Land",1,"Pocillopora eydouxi",7,"Pocillopora"
2017,"ahb","No Mans Land",2,"Favites pentagona",7,"Favites"
2017,"ahb","No Mans Land",2,"Favites pentagona",4,"Favites"
2017,"ahb","No Mans Land",2,"Hydnophora microconos",8,"Hydnophora"
2017,"ahb","No Mans Land",2,"Acanthastrea echinata",10,"Acanthastrea"
2017,"ahb","No Mans Land",3,"Cyphastrea microphthalma",11,"Cyphastrea"
2017,"ahb","No Mans Land",3,"Favites abdita",11,"Favites"
2017,"ahb","No Mans Land",4,"Pocillopora eydouxi",10,"Pocillopora"
2017,"ahb","No Mans Land",4,"Dipsastraea pallida",21,"Dipsastraea"
2017,"ahb","No Mans Land",5,"Pocillopora eydouxi",11,"Pocillopora"
2017,"ahb","No Mans Land",5,"Platygyra sinensis",8,"Platygyra"
2017,"ahb","No Mans Land",6,"Pocillopora eydouxi",24,"Pocillopora"
2017,"ahb","No Mans Land",6,"Porites lobata",5,"Porites"
2017,"ahb","Trimodal",1,"Leptastrea transversa",18,"Leptastrea"
2017,"ahb","Trimodal",1,"Platygyra daedalea",5,"Platygyra"
2017,"ahb","Trimodal",2,"coral",0,"coral"
2017,"ahb","Trimodal",3,"Goniastrea favulus",8,"Goniastrea"
2017,"ahb","Trimodal",3,"Platygyra pini",6,"Platygyra"
2017,"ahb","Trimodal",4,"Acropora hyacinthus",11,"Acropora"
2017,"ahb","Trimodal",4,"Leptoria phrygia",6,"Leptoria"
2017,"ahb","Trimodal",5,"Porites lobata",6,"Porites"
2017,"ahb","Trimodal",5,"Hydnophora microconos",8,"Hydnophora"
2017,"ahb","Trimodal",6,"Pocillopora damicornis",13,"Pocillopora"
2017,"ahb","Trimodal",6,"Platygyra lamellina",18,"Platygyra"
2017,"ahb","Trimodal",6,"soft",16,"soft"
2017,"ahb","Mermaid Cove",1,"Pocillopora damicornis",15,"Pocillopora"
2017,"ahb","Mermaid Cove",2,"soft",12,"soft"
2017,"ahb","Mermaid Cove",3,"soft",6,"soft"
2017,"ahb","Mermaid Cove",3,"Lobophyllia recta",4,"Lobophyllia"
2017,"ahb","Mermaid Cove",3,"Pocillopora eydouxi",10,"Pocillopora"
2017,"ahb","Mermaid Cove",4,"soft",3,"soft"
2017,"ahb","Mermaid Cove",4,"Montipora millepora",3,"Montipora"
2017,"ahb","Mermaid Cove",4,"Porites lobata",6,"Porites"
2017,"ahb","Mermaid Cove",5,"Pocillopora verrucosa",5,"Pocillopora"
2017,"ahb","Mermaid Cove",5,"Goniastrea retiformis",8,"Goniastrea"
2017,"ahb","Mermaid Cove",5,"Goniastrea retiformis",2,"Goniastrea"
2017,"ahb","Mermaid Cove",5,"Platygyra lamellina",9,"Platygyra"
2017,"ahb","Mermaid Cove",6,"soft",10,"soft"
2017,"ahb","Mermaid Cove",6,"Seriatopora hystrix",4,"Seriatopora"
2017,"ahb","Mermaid Cove",6,"Diploastrea heliopora",5,"Diploastrea"
2017,"ahb","Washing Machine",1,"Goniastrea retiformis",11,"Goniastrea"
2017,"ahb","Washing Machine",1,"Goniastrea retiformis",2,"Goniastrea"
2017,"ahb","Washing Machine",2,"Coscinaraea columna",6,"Coscinaraea"
2017,"ahb","Washing Machine",3,"Porites lobata",4,"Porites"
2017,"ahb","Washing Machine",4,"Porites lobata",7,"Porites"
2017,"ahb","Washing Machine",4,"Porites lobata",8,"Porites"
2017,"ahb","Washing Machine",5,"Montipora efflorescens",5,"Montipora"
2017,"ahb","Washing Machine",5,"Leptoria phrygia",9,"Leptoria"
2017,"ahb","Easter Point",1,"coral",0,"coral"
2017,"ahb","Easter Point",2,"coral",0,"coral"
2017,"ahb","Easter Point",3,"Hydnophora microconos",12,"Hydnophora"
2017,"ahb","Easter Point",3,"soft",42,"soft"
2017,"ahb","Easter Point",3,"soft",6,"soft"
2017,"ahb","Easter Point",3,"soft",5,"soft"
2017,"ahb","Easter Point",3,"Pocillopora meandrina",17,"Pocillopora"
2017,"ahb","Easter Point",4,"Pocillopora verrucosa",15,"Pocillopora"
2017,"ahb","Easter Point",4,"Pocillopora meandrina",17,"Pocillopora"
2017,"ahb","Easter Point",5,"Pocillopora eydouxi",8,"Pocillopora"
2017,"ahb","Easter Point",6,"Favites pentagona",3,"Favites"
2017,"ahb","Easter Point",6,"Pocillopora damicornis",9,"Pocillopora"
2017,"ahb","Gnarly Tree",1,"Leptoria phrygia",7,"Leptoria"
2017,"ahb","Gnarly Tree",1,"Cyphastrea microphthalma",8,"Cyphastrea"
2017,"ahb","Gnarly Tree",1,"Montipora millepora",6,"Montipora"
2017,"ahb","Gnarly Tree",1,"Dipsastraea pallida",13,"Dipsastraea"
2017,"ahb","Gnarly Tree",1,"Porites lobata",5,"Porites"
2017,"ahb","Gnarly Tree",1,"Lobophyllia recta",13,"Lobophyllia"
2017,"ahb","Gnarly Tree",2,"Favites flexuosa",13,"Favites"
2017,"ahb","Gnarly Tree",2,"Seriatopora hystrix",3,"Seriatopora"
2017,"ahb","Gnarly Tree",3,"Dipsastraea pallida",8,"Dipsastraea"
2017,"ahb","Gnarly Tree",3,"Porites lobata",3,"Porites"
2017,"ahb","Gnarly Tree",3,"Goniastrea retiformis",7,"Goniastrea"
2017,"ahb","Gnarly Tree",3,"Favites magnistellata",6,"Favites"
2017,"ahb","Gnarly Tree",4,"Cyphastrea microphthalma",5,"Cyphastrea"
2017,"ahb","Gnarly Tree",4,"Porites lobata",3,"Porites"
2017,"ahb","Gnarly Tree",4,"Porites lobata",3,"Porites"
2017,"ahb","Gnarly Tree",4,"Favites pentagona",7,"Favites"
2017,"ahb","Gnarly Tree",4,"Goniastrea retiformis",5,"Goniastrea"
2017,"ahb","Gnarly Tree",4,"Goniastrea retiformis",8,"Goniastrea"
2017,"ahb","Gnarly Tree",4,"Leptastrea inaequalis",6,"Leptastrea"
2017,"ahb","Gnarly Tree",5,"Favites halicora",6,"Favites"
2017,"ahb","Gnarly Tree",5,"Montipora millepora",3,"Montipora"
2017,"ahb","Gnarly Tree",5,"Hydnophora microconos",9,"Hydnophora"
2017,"ahb","Gnarly Tree",5,"Platygyra yaeyamaensis",2,"Platygyra"
2017,"ahb","Gnarly Tree",5,"Goniopora lobata",4,"Goniopora"
2017,"ahb","Gnarly Tree",6,"Goniopora lobata",4,"Goniopora"
2017,"ahb","Gnarly Tree",6,"Leptoria phrygia",9,"Leptoria"
2017,"ahb","Vickies",4,"Pocillopora verrucosa",15,"Pocillopora"
2017,"ahb","Vickies",4,"Acropora nasuta",10,"Acropora"
2017,"ahb","Vickies",4,"soft",13,"soft"
2017,"ahb","Vickies",4,"soft",7,"soft"
2017,"ahb","Vickies",4,"soft",5,"soft"
2017,"ahb","Vickies",4,"soft",8,"soft"
2017,"ahb","Vickies",4,"soft",7,"soft"
2017,"ahb","Vickies",4,"soft",6,"soft"
2017,"ahb","Vickies",4,"soft",5,"soft"
2017,"ahb","Vickies",4,"soft",10,"soft"
2017,"ahb","Vickies",4,"soft",7,"soft"
2017,"ahb","Vickies",4,"soft",4,"soft"
2017,"ahb","Vickies",4,"soft",8,"soft"
2017,"ahb","Vickies",4,"soft",13,"soft"
2017,"ahb","Vickies",4,"soft",5,"soft"
2017,"ahb","Vickies",4,"soft",13,"soft"
2017,"ahb","Vickies",4,"Porites lutea",13,"Porites"
2017,"ahb","Vickies",4,"Porites lutea",3,"Porites"
2017,"ahb","Vickies",4,"Porites lutea",12,"Porites"
2017,"ahb","Vickies",5,"soft",4,"soft"
2017,"ahb","Vickies",5,"soft",10,"soft"
2017,"ahb","Vickies",5,"soft",26,"soft"
2017,"ahb","Vickies",5,"soft",31,"soft"
2017,"ahb","Vickies",5,"soft",12,"soft"
2017,"ahb","Vickies",5,"soft",14,"soft"
2017,"ahb","Vickies",5,"soft",20,"soft"
2017,"ahb","Vickies",5,"soft",5,"soft"
2017,"ahb","Vickies",5,"soft",8,"soft"
2017,"ahb","Vickies",5,"soft",13,"soft"
2017,"ahb","Vickies",5,"soft",6,"soft"
2017,"ahb","Vickies",5,"soft",9,"soft"
2017,"ahb","Vickies",5,"soft",10,"soft"
2017,"ahb","Vickies",5,"soft",33,"soft"
2017,"ahb","Vickies",5,"soft",3,"soft"
2017,"ahb","Vickies",5,"soft",9,"soft"
2017,"ahb","Vickies",5,"soft",7,"soft"
2017,"ahb","Vickies",5,"soft",4,"soft"
2017,"ahb","Vickies",5,"Porites lutea",23,"Porites"
2017,"ahb","Vickies",5,"Porites lutea",6,"Porites"
2017,"ahb","Vickies",5,"Porites lutea",33,"Porites"
2017,"ahb","Vickies",5,"Porites lutea",11,"Porites"
2017,"ahb","Vickies",5,"Astreopora myriophthalma",7,"Astreopora"
2017,"ahb","Vickies",5,"Coeloseris mayeri",8,"Coeloseris"
2017,"ahb","Vickies",6,"soft",14,"soft"
2017,"ahb","Vickies",6,"soft",24,"soft"
2017,"ahb","Vickies",6,"soft",22,"soft"
2017,"ahb","Vickies",6,"soft",19,"soft"
2017,"ahb","Vickies",6,"soft",16,"soft"
2017,"ahb","Vickies",6,"soft",8,"soft"
2017,"ahb","Vickies",6,"soft",17,"soft"
2017,"ahb","Vickies",6,"soft",10,"soft"
2017,"ahb","Vickies",6,"soft",12,"soft"
2017,"ahb","Vickies",6,"soft",23,"soft"
2017,"ahb","Vickies",6,"Porites lutea",102,"Porites"
2017,"ahb","Vickies",6,"Porites lutea",5,"Porites"
2017,"ahb","Vickies",6,"Porites lutea",16,"Porites"
2017,"ahb","Vickies",6,"Psammocora digitata",5,"Psammocora"
2017,"ahb","Vickies",6,"Seriatopora hystrix",12,"Seriatopora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",70,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",14,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",65,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",25,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",25,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",6,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",14,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",38,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",22,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",8,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",25,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",6,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",52,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",16,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",81,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",44,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",60,"Montipora"
2017,"ahb","Turtle Beach",4,"Montipora hispida",28,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",25,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",32,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",13,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",69,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",163,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",28,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",17,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",35,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",10,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",8,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",7,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",24,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",12,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",23,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",20,"Montipora"
2017,"ahb","Turtle Beach",5,"Montipora hispida",160,"Montipora"
2017,"ahb","Turtle Beach",5,"Porites lutea",12,"Porites"
2017,"ahb","Turtle Beach",5,"Porites lutea",5,"Porites"
2017,"ahb","Turtle Beach",5,"Porites lutea",8,"Porites"
2017,"ahb","Turtle Beach",5,"soft",20,"soft"
2017,"ahb","Turtle Beach",5,"soft",9,"soft"
2017,"ahb","Turtle Beach",6,"Montipora hispida",45,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",78,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",29,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",28,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",10,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",23,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",11,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",10,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",8,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",31,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",105,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",145,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",16,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",12,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",25,"Montipora"
2017,"ahb","Turtle Beach",6,"Montipora hispida",16,"Montipora"
2017,"ahb","Turtle Beach",6,"soft",16,"soft"
2017,"ahb","Turtle Beach",6,"soft",12,"soft"
2017,"ahb","Resort",1,"Porites lutea",10,"Porites"
2017,"ahb","Resort",1,"Porites lutea",110,"Porites"
2017,"ahb","Resort",1,"Porites lutea",11,"Porites"
2017,"ahb","Resort",1,"Porites lutea",12,"Porites"
2017,"ahb","Resort",1,"Porites lutea",16,"Porites"
2017,"ahb","Resort",1,"Porites lutea",45,"Porites"
2017,"ahb","Resort",1,"Porites lutea",30,"Porites"
2017,"ahb","Resort",1,"Porites lutea",10,"Porites"
2017,"ahb","Resort",1,"Porites lutea",22,"Porites"
2017,"ahb","Resort",1,"soft",26,"soft"
2017,"ahb","Resort",1,"soft",24,"soft"
2017,"ahb","Resort",1,"soft",28,"soft"
2017,"ahb","Resort",1,"soft",79,"soft"
2017,"ahb","Resort",1,"Lobophyllia recta",12,"Lobophyllia"
2017,"ahb","Resort",1,"soft",12,"soft"
2017,"ahb","Resort",2,"Porites lutea",120,"Porites"
2017,"ahb","Resort",2,"Porites lutea",30,"Porites"
2017,"ahb","Resort",2,"Porites lutea",55,"Porites"
2017,"ahb","Resort",2,"Porites lutea",70,"Porites"
2017,"ahb","Resort",2,"Porites lutea",120,"Porites"
2017,"ahb","Resort",2,"Porites lutea",12,"Porites"
2017,"ahb","Resort",2,"soft",60,"soft"
2017,"ahb","Resort",2,"soft",65,"soft"
2017,"ahb","Resort",2,"Acropora selago",13,"Acropora"
2017,"ahb","Resort",2,"Acropora nasuta",10,"Acropora"
2017,"ahb","Resort",3,"soft",45,"soft"
2017,"ahb","Resort",3,"soft",37,"soft"
2017,"ahb","Resort",3,"soft",16,"soft"
2017,"ahb","Resort",3,"soft",35,"soft"
2017,"ahb","Resort",3,"soft",310,"soft"
2017,"ahb","Resort",3,"soft",40,"soft"
2017,"ahb","Resort",3,"soft",22,"soft"
2017,"ahb","Resort",4,"Porites lutea",75,"Porites"
2017,"ahb","Resort",4,"Porites lutea",82,"Porites"
2017,"ahb","Resort",4,"Porites lutea",12,"Porites"
2017,"ahb","Resort",4,"Porites lutea",26,"Porites"
2017,"ahb","Resort",4,"Porites lutea",24,"Porites"
2017,"ahb","Resort",4,"Porites lutea",65,"Porites"
2017,"ahb","Resort",4,"soft",60,"soft"
2017,"ahb","Resort",4,"soft",24,"soft"
2017,"ahb","Resort",4,"soft",8,"soft"
2017,"ahb","Resort",5,"Porites lutea",18,"Porites"
2017,"ahb","Resort",5,"Porites lutea",110,"Porites"
2017,"ahb","Resort",5,"Porites lutea",15,"Porites"
2017,"ahb","Resort",5,"Porites lutea",60,"Porites"
2017,"ahb","Resort",5,"soft",24,"soft"
2017,"ahb","Resort",5,"soft",10,"soft"
2017,"ahb","Resort",5,"soft",240,"soft"
2017,"ahb","Resort",5,"soft",25,"soft"
2017,"ahb","Resort",5,"soft",30,"soft"
2017,"ahb","Resort",5,"soft",120,"soft"
2017,"ahb","Resort",5,"Acropora nasuta",18,"Acropora"
2017,"ahb","Resort",5,"Dipsastraea pallida",3,"Dipsastraea"
2017,"ahb","Resort",6,"soft",42,"soft"
2017,"ahb","Resort",6,"soft",7,"soft"
2017,"ahb","Resort",6,"soft",210,"soft"
2017,"ahb","Resort",6,"soft",70,"soft"
2017,"ahb","Resort",6,"soft",21,"soft"
2017,"ahb","Resort",6,"Porites lutea",72,"Porites"
2017,"ahb","Resort",6,"Porites lutea",25,"Porites"
2017,"ahb","Resort",6,"Porites lutea",19,"Porites"
2017,"ahb","Resort",6,"Porites lutea",50,"Porites"
2017,"ahb","Resort",6,"Porites rus",12,"Porites"
2017,"ahb","Osprey",1,"soft",222,"soft"
2017,"ahb","Osprey",1,"soft",30,"soft"
2017,"ahb","Osprey",2,"soft",110,"soft"
2017,"ahb","Osprey",2,"Porites lutea",55,"Porites"
2017,"ahb","Osprey",3,"soft",22,"soft"
2017,"ahb","Osprey",3,"soft",40,"soft"
2017,"ahb","Osprey",3,"soft",30,"soft"
2017,"ahb","Osprey",3,"soft",60,"soft"
2017,"ahb","Osprey",3,"Porites lutea",58,"Porites"
2017,"ahb","Osprey",3,"Diploastrea heliopora",28,"Diploastrea"
2017,"ahb","Osprey",4,"soft",45,"soft"
2017,"ahb","Osprey",5,"soft",5,"soft"
2017,"ahb","Osprey",5,"Porites lutea",8,"Porites"
2017,"ahb","Osprey",5,"Porites lutea",12,"Porites"
2017,"ahb","Osprey",6,"soft",23,"soft"
2017,"ahb","Osprey",6,"soft",33,"soft"
2017,"ahb","Osprey",6,"soft",18,"soft"
2017,"ahb","Osprey",6,"soft",14,"soft"
2017,"ahb","Osprey",6,"Platygyra sinensis",12,"Platygyra"
2017,"ahb","Lagoon 2",1,"soft",10,"soft"
2017,"ahb","Lagoon 2",1,"soft",12,"soft"
2017,"ahb","Lagoon 2",1,"soft",14,"soft"
2017,"ahb","Lagoon 2",1,"soft",10,"soft"
2017,"ahb","Lagoon 2",1,"Galaxea fascicularis",3,"Galaxea"
2017,"ahb","Lagoon 2",1,"Leptastrea transversa",11,"Leptastrea"
2017,"ahb","Lagoon 2",1,"Isopora palifera",13,"Isopora"
2017,"ahb","Lagoon 2",2,"soft",24,"soft"
2017,"ahb","Lagoon 2",2,"soft",19,"soft"
2017,"ahb","Lagoon 2",2,"soft",32,"soft"
2017,"ahb","Lagoon 2",2,"soft",26,"soft"
2017,"ahb","Lagoon 2",2,"soft",13,"soft"
2017,"ahb","Lagoon 2",2,"soft",5,"soft"
2017,"ahb","Lagoon 2",2,"soft",8,"soft"
2017,"ahb","Lagoon 2",2,"soft",21,"soft"
2017,"ahb","Lagoon 2",2,"Isopora palifera",11,"Isopora"
2017,"ahb","Lagoon 2",2,"Isopora palifera",4,"Isopora"
2017,"ahb","Lagoon 2",2,"Dipsastraea lizardensis",19,"Dipsastraea"
2017,"ahb","Lagoon 2",2,"Porites lutea",10,"Porites"
2017,"ahb","Lagoon 2",3,"soft",42,"soft"
2017,"ahb","Lagoon 2",3,"soft",10,"soft"
2017,"ahb","Lagoon 2",3,"soft",17,"soft"
2017,"ahb","Lagoon 2",3,"Isopora palifera",6,"Isopora"
2017,"ahb","Lagoon 2",3,"Porites lutea",21,"Porites"
2017,"ahb","Lagoon 2",3,"Montipora efflorescens",13,"Montipora"
2017,"ahb","Lagoon 2",3,"Cyphastrea microphthalma",5,"Cyphastrea"
2017,"ahb","Lagoon 2",3,"Goniastrea edwardsi",5,"Goniastrea"
2017,"ahb","Lagoon 2",4,"soft",7,"soft"
2017,"ahb","Lagoon 2",4,"soft",5,"soft"
2017,"ahb","Lagoon 2",4,"soft",6,"soft"
2017,"ahb","Lagoon 2",4,"soft",10,"soft"
2017,"ahb","Lagoon 2",4,"soft",12,"soft"
2017,"ahb","Lagoon 2",4,"soft",4,"soft"
2017,"ahb","Lagoon 2",4,"Isopora palifera",3,"Isopora"
2017,"ahb","Lagoon 2",4,"Isopora palifera",6,"Isopora"
2017,"ahb","Lagoon 2",4,"Isopora palifera",4,"Isopora"
2017,"ahb","Lagoon 2",4,"Porites lutea",22,"Porites"
2017,"ahb","Lagoon 2",5,"soft",10,"soft"
2017,"ahb","Lagoon 2",5,"soft",8,"soft"
2017,"ahb","Lagoon 2",5,"Porites lutea",11,"Porites"
2017,"ahb","Lagoon 2",6,"soft",8,"soft"
2017,"ahb","Lagoon 2",6,"Goniastrea stelligera",12,"Goniastrea"
2017,"ahb","Lagoon 2",6,"Goniastrea pectinata",11,"Goniastrea"
2017,"ahb","Lagoon 1",1,"Platygyra daedalea",9,"Platygyra"
2017,"ahb","Lagoon 1",1,"Psammocora digitata",19,"Psammocora"
2017,"ahb","Lagoon 1",1,"Dipsastraea matthaii",4,"Dipsastraea"
2017,"ahb","Lagoon 1",1,"Goniastrea retiformis",24,"Goniastrea"
2017,"ahb","Lagoon 1",1,"Goniastrea retiformis",32,"Goniastrea"
2017,"ahb","Lagoon 1",1,"Goniastrea retiformis",5,"Goniastrea"
2017,"ahb","Lagoon 1",1,"Goniopora lobata",25,"Goniopora"
2017,"ahb","Lagoon 1",1,"Goniopora lobata",9,"Goniopora"
2017,"ahb","Lagoon 1",1,"Porites rus",4,"Porites"
2017,"ahb","Lagoon 1",1,"Porites rus",4,"Porites"
2017,"ahb","Lagoon 1",1,"Porites lutea",11,"Porites"
2017,"ahb","Lagoon 1",1,"Porites lutea",6,"Porites"
2017,"ahb","Lagoon 1",1,"Lithophyllon repanda",8,"Lithophyllon"
2017,"ahb","Lagoon 1",1,"Pavona varians",6,"Pavona"
2017,"ahb","Lagoon 1",1,"Pavona varians",8,"Pavona"
2017,"ahb","Lagoon 1",1,"Pavona varians",4,"Pavona"
2017,"ahb","Lagoon 1",1,"Psammocora contigua",5,"Psammocora"
2017,"ahb","Lagoon 1",1,"Psammocora contigua",4,"Psammocora"
2017,"ahb","Lagoon 1",1,"Favites halicora",5,"Favites"
2017,"ahb","Lagoon 1",2,"Platygyra lamellina",12,"Platygyra"
2017,"ahb","Lagoon 1",2,"Porites cylindrica",7,"Porites"
2017,"ahb","Lagoon 1",2,"Goniastrea retiformis",11,"Goniastrea"
2017,"ahb","Lagoon 1",2,"Goniastrea retiformis",15,"Goniastrea"
2017,"ahb","Lagoon 1",2,"Goniopora lobata",10,"Goniopora"
2017,"ahb","Lagoon 1",2,"Goniopora lobata",22,"Goniopora"
2017,"ahb","Lagoon 1",2,"Porites rus",16,"Porites"
2017,"ahb","Lagoon 1",2,"Porites rus",21,"Porites"
2017,"ahb","Lagoon 1",2,"Pavona varians",8,"Pavona"
2017,"ahb","Lagoon 1",2,"Pavona varians",11,"Pavona"
2017,"ahb","Lagoon 1",2,"Psammocora contigua",11,"Psammocora"
2017,"ahb","Lagoon 1",2,"Lobophyllia hemprichii",6,"Lobophyllia"
2017,"ahb","Lagoon 1",2,"soft",11,"soft"
2017,"ahb","Lagoon 1",2,"soft",14,"soft"
2017,"ahb","Lagoon 1",3,"Merulina ampliata",5,"Merulina"
2017,"ahb","Lagoon 1",3,"Ctenactis echinata",12,"Ctenactis"
2017,"ahb","Lagoon 1",3,"Echinopora gemmacea",35,"Echinopora"
2017,"ahb","Lagoon 1",3,"Porites rus",4,"Porites"
2017,"ahb","Lagoon 1",3,"Porites lutea",7,"Porites"
2017,"ahb","Lagoon 1",3,"Pavona varians",8,"Pavona"
2017,"ahb","Lagoon 1",3,"Psammocora contigua",17,"Psammocora"
2017,"ahb","Lagoon 1",3,"Psammocora contigua",8,"Psammocora"
2017,"ahb","Lagoon 1",3,"Psammocora contigua",2,"Psammocora"
2017,"ahb","Lagoon 1",3,"Psammocora contigua",24,"Psammocora"
2017,"ahb","Lagoon 1",3,"Psammocora contigua",12,"Psammocora"
2017,"ahb","Lagoon 1",3,"Psammocora contigua",20,"Psammocora"
2017,"ahb","Lagoon 1",3,"Psammocora contigua",15,"Psammocora"
2017,"ahb","Lagoon 1",3,"Favites halicora",10,"Favites"
2017,"ahb","Lagoon 1",3,"soft",11,"soft"
2017,"ahb","Lagoon 1",4,"Dipsastraea pallida",8,"Dipsastraea"
2017,"ahb","Lagoon 1",4,"Goniastrea retiformis",21,"Goniastrea"
2017,"ahb","Lagoon 1",4,"Goniastrea retiformis",14,"Goniastrea"
2017,"ahb","Lagoon 1",4,"Goniastrea favulus",3,"Goniastrea"
2017,"ahb","Lagoon 1",4,"Dipsastraea lizardensis",19,"Dipsastraea"
2017,"ahb","Lagoon 1",4,"Coscinaraea columna",20,"Coscinaraea"
2017,"ahb","Lagoon 1",4,"Coscinaraea columna",24,"Coscinaraea"
2017,"ahb","Lagoon 1",4,"Echinopora lamellosa",30,"Echinopora"
2017,"ahb","Lagoon 1",4,"Porites lutea",35,"Porites"
2017,"ahb","Lagoon 1",5,"Platygyra daedalea",5,"Platygyra"
2017,"ahb","Lagoon 1",5,"Porites cylindrica",36,"Porites"
